"","SCHOOL_TYPE","RACE","FAM_COMP","SES","PT_ED","PT_PUSH","COMP_AND_INTERNET","PERC_SOPH_COLLEGE_PREP","LOWEST_TEACHER_SALARY_THOUSANDS","TEST_COMP","SESQU_2011","DROPPED_OUT","ED_ATNMT_BACHELORS","PT_ED_YEARS","PT_PUSH_YEARS","LH_LACK_OF_SPACE","LH_POOR_BUILDINGS","LH_POOR_HEATING_AIR_LIGHT","LH_LACK_TEXT","LH_POOR_FACILITIES","LH_POOR_TECH","FREE_LUNCH_CATEGORIES","FREE_LUNCH_MAJ","MATH_PUSH_YEARS","ENGLISH_PUSH_YEARS","ED_ATNMT","TEST_COMP_QU"
"8850","Public","White","Two Parents",-0.04,"Attend PS/Associate's","Bachelor's",TRUE,95,13.506,42.29,"3",TRUE,FALSE,5,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,6,8,"Associates/
Some Undergrad",1
"8851","Public","Black","Single/Absent Parent",0.81,"Bachelors","Advanced Degree",TRUE,95,13.506,54.59,"4",FALSE,TRUE,8,12,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,8,8,"Master's/
Post-Bacc. Cert.",3
"8852","Public","API","Two Parents",-0.22,"Bachelors","Advanced Degree",TRUE,95,13.506,50.82,"4",FALSE,TRUE,8,12,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,8,"Bachelors",3
"8853","Public","Black","Two Parents",-0.68,"Attend PS/Associate's","Advanced Degree",TRUE,95,13.506,44.49,NA,TRUE,NA,7,12,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,6,4,NA,2
"8854","Public",NA,"Two Parents",NA,NA,NA,NA,95,13.506,47.28,"3",FALSE,FALSE,NA,6,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"8855","Public","White","Two Parents",0.45,"Attend PS/Associate's","Advanced Degree",TRUE,95,13.506,52.08,"2",FALSE,TRUE,6,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,8,8,"Bachelors",3
"8856","Public","Hispanic","Two Parents",-0.96,"Some HS/GED","Bachelor's",FALSE,95,13.506,36.19,"3",FALSE,FALSE,1,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",1
"8857","Public",NA,"Two Parents",NA,NA,"Advanced Degree",NA,95,13.506,53.37,"1",FALSE,FALSE,NA,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",3
"8858","Public","Black","Two Parents",1.39,"Advanced Degree","Advanced Degree",TRUE,95,13.506,46.12,"3",FALSE,FALSE,10,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,8,8,"Associates/
Some Undergrad",2
"8859","Public","API","Two Parents",-1.13,"Some HS/GED","Advanced Degree",TRUE,95,13.506,54.97,"3",FALSE,FALSE,4,12,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,10,10,"Associates/
Some Undergrad",3
"8860","Public",NA,"Single/Absent Parent",NA,NA,"Advanced Degree",NA,95,13.506,65.13,"4",FALSE,TRUE,NA,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Bachelors",4
"8861","Public",NA,"Single/Absent Parent",NA,NA,"Advanced Degree",NA,95,13.506,53.26,"3",FALSE,TRUE,NA,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Bachelors",3
"8862","Public","API","Two Parents",1.12,"Advanced Degree","Advanced Degree",TRUE,97,35,60.78,"4",FALSE,TRUE,10,10,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,10,8,"Master's/
Post-Bacc. Cert.",4
"8863","Public","API","Two Parents",1.17,"Advanced Degree","Advanced Degree",TRUE,97,35,72.34,"4",FALSE,TRUE,10,12,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,8,NA,"PhD",4
"8864","Public","Hispanic","Two Parents",-0.06,"Attend PS/Associate's","Advanced Degree",TRUE,97,35,42.07,NA,FALSE,NA,7,10,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,8,6,NA,1
"8865","Public","API","Two Parents",0.36,"Attend PS/Associate's","Advanced Degree",TRUE,97,35,62.91,"4",FALSE,TRUE,5,12,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,NA,10,"Bachelors",4
"8866","Public","API","Two Parents",0.28,"Bachelors","Advanced Degree",NA,97,35,53.31,"1",TRUE,FALSE,8,10,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,6,6,"Associates/
Some Undergrad",3
"8867","Public","AI/AN/Mixed","Two Parents",-0.68,"Attend PS/Associate's","Advanced Degree",TRUE,97,35,42.45,"2",TRUE,FALSE,6,10,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,NA,6,"Associates/
Some Undergrad",1
"8868","Public","White","Two Parents",0.91,"Bachelors","Bachelor's",TRUE,97,35,61.07,"3",FALSE,FALSE,8,8,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",4
"8869","Public","Hispanic","Single/Absent Parent",0.66,"Bachelors","Advanced Degree",TRUE,97,35,29.16,"3",FALSE,FALSE,8,10,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,7,8,"Associates/
Some Undergrad",1
"8870","Public","API","Two Parents",0.61,"Advanced Degree","Advanced Degree",TRUE,97,35,60.16,"4",FALSE,TRUE,10,12,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,NA,10,"Bachelors",4
"8871","Public","White","Two Parents",0.02,"Attend PS/Associate's","Bachelor's",FALSE,97,35,54.89,"4",FALSE,TRUE,5,8,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,8,8,"Bachelors",3
"8872","Public","API","Two Parents",1.29,"Advanced Degree","Advanced Degree",TRUE,97,35,77.09,"4",FALSE,TRUE,12,12,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,NA,NA,"Bachelors",4
"8873","Public","White","Two Parents",0.53,"Attend PS/Associate's","Advanced Degree",TRUE,97,35,48.4,"3",FALSE,FALSE,7,10,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,6,6,"Associates/
Some Undergrad",2
"8874","Public","Hispanic","Two Parents",-0.93,"Some HS/GED","Bachelor's",NA,97,35,46.11,"2",TRUE,FALSE,4,8,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,4,6,"Associates/
Some Undergrad",2
"8875","Public","API","Two Parents",0.47,"Attend PS/Associate's","Bachelor's",TRUE,97,35,50.2,NA,TRUE,NA,6,8,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,NA,NA,NA,2
"8876","Public","API","Two Parents",0.95,"Bachelors","Advanced Degree",TRUE,97,35,72.2,"4",FALSE,TRUE,8,10,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,10,8,"Bachelors",4
"8877","Public","API","Two Parents",0.47,"Advanced Degree","Advanced Degree",TRUE,97,35,53.29,"1",FALSE,FALSE,10,10,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",3
"8878","Public","White","Single/Absent Parent",0.57,"Attend PS/Associate's","Bachelor's",TRUE,97,35,61.64,"4",FALSE,TRUE,7,8,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,NA,10,"Bachelors",4
"8879","Public","API","Two Parents",1.3,"Advanced Degree","Advanced Degree",TRUE,97,35,48.95,NA,FALSE,NA,12,12,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,8,4,NA,2
"8880","Public","API","Two Parents",-0.45,"Some HS/GED","Bachelor's",NA,97,35,52.6,"1",FALSE,FALSE,4,8,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,NA,4,"GED",3
"8881","Public",NA,"Two Parents",NA,NA,"Advanced Degree",NA,97,35,49.86,"4",FALSE,TRUE,NA,12,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,NA,NA,"Bachelors",2
"8882","Public","API","Two Parents",0.85,"Bachelors","Advanced Degree",TRUE,97,35,56.59,NA,FALSE,NA,8,12,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,10,8,NA,3
"8883","Public","White","Two Parents",0.08,"Attend PS/Associate's","Bachelor's",TRUE,97,35,55.27,"4",FALSE,FALSE,7,8,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,8,NA,"Associates/
Some Undergrad",3
"8884","Public","Hispanic","Two Parents",-0.24,"Bachelors","Advanced Degree",FALSE,97,35,44.82,NA,FALSE,NA,8,12,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,4,NA,NA,2
"8885","Public","Hispanic","Single/Absent Parent",-1.12,"Some HS/GED",NA,NA,97,35,25.22,"1",FALSE,FALSE,4,6,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,6,6,"GED",1
"8886","Public","White","Two Parents",1.4,"Advanced Degree","Advanced Degree",TRUE,97,35,59.67,NA,FALSE,NA,12,10,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,NA,8,NA,4
"8887","Public","White","Two Parents",-0.05,"Attend PS/Associate's","Bachelor's",TRUE,97,35,58.76,"4",FALSE,TRUE,5,8,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,8,10,"Master's/
Post-Bacc. Cert.",4
"8888","Public","API","Two Parents",1.48,"Advanced Degree","Bachelor's",TRUE,97,35,70.85,"2",FALSE,TRUE,12,8,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,10,8,"Bachelors",4
"8889","Public","Hispanic","Two Parents",-1.12,"Some HS/GED","Advanced Degree",TRUE,97,35,39.97,"4",FALSE,TRUE,4,10,"Yes","No","Yes","No",TRUE,FALSE,"<=5%",FALSE,7,7,"Bachelors",1
"8890","Public","Hispanic","Two Parents",-0.78,"Attend PS/Associate's","Advanced Degree",TRUE,100,37.079,36.32,"4",FALSE,FALSE,7,12,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,NA,6,"Associates/
Some Undergrad",1
"8891","Public","Hispanic","Two Parents",-0.04,"Some HS/GED","Bachelor's",FALSE,100,37.079,34.13,NA,TRUE,NA,4,8,"No","No","No","No",TRUE,FALSE,"<=30%",FALSE,NA,NA,NA,1
"8892","Public","Hispanic","Two Parents",-0.51,"Some HS/GED","Bachelor's",FALSE,100,37.079,38.6,"1",TRUE,FALSE,4,8,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,2,2,"No GED",1
"8893","Public","White","Single/Absent Parent",-0.53,"Attend PS/Associate's","Advanced Degree",NA,100,37.079,58.11,"1",FALSE,FALSE,5,10,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,8,NA,"Associates/
Some Undergrad",4
"8894","Public","Hispanic","Two Parents",-0.19,"Bachelors","Advanced Degree",FALSE,100,37.079,48.16,NA,FALSE,NA,8,10,"No","No","No","No",TRUE,FALSE,"<=30%",FALSE,4,NA,NA,2
"8895","Public","Hispanic","Two Parents",-0.86,"Attend PS/Associate's","Bachelor's",TRUE,100,37.079,33.73,"1",FALSE,FALSE,7,8,"No","No","No","No",TRUE,FALSE,"<=30%",FALSE,4,4,"GED",1
"8896","Public","White","Two Parents",0.8,"Bachelors","Bachelor's",TRUE,100,37.079,69.8,"3",FALSE,FALSE,8,8,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,NA,8,"Associates/
Some Undergrad",4
"8897","Public","API","Two Parents",0.15,"Bachelors","Advanced Degree",TRUE,100,37.079,56.07,"4",FALSE,TRUE,8,12,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,NA,10,"Bachelors",3
"8898","Public","Hispanic","Single/Absent Parent",-0.38,"Attend PS/Associate's","Advanced Degree",FALSE,100,37.079,27.89,"1",FALSE,FALSE,7,12,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,NA,NA,"GED",1
"8899","Public","Hispanic","Two Parents",0.19,"Attend PS/Associate's","Bachelor's",TRUE,100,37.079,32.09,"2",TRUE,FALSE,7,8,"No","No","No","No",TRUE,FALSE,"<=30%",FALSE,NA,2,"Associates/
Some Undergrad",1
"8900","Public","Hispanic","Two Parents",-0.36,"Attend PS/Associate's","Bachelor's",TRUE,100,37.079,53.08,NA,FALSE,NA,5,8,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,NA,7,NA,3
"8901","Public","AI/AN/Mixed","Two Parents",0.41,"Attend PS/Associate's","Bachelor's",TRUE,100,37.079,58.65,"3",FALSE,TRUE,7,8,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,8,8,"Bachelors",4
"8902","Public","Hispanic","Two Parents",-0.86,"Some HS/GED","Advanced Degree",TRUE,100,37.079,41.98,"2",FALSE,FALSE,4,12,"No","No","No","No",TRUE,FALSE,"<=30%",FALSE,NA,NA,"GED",1
"8903","Public","White","Two Parents",0,"Attend PS/Associate's",NA,TRUE,100,37.079,44.56,"1",TRUE,FALSE,5,6,"No","No","No","No",TRUE,FALSE,"<=30%",FALSE,NA,2,"Associates/
Some Undergrad",2
"8904","Public","Hispanic","Single/Absent Parent",-0.68,"Attend PS/Associate's","Advanced Degree",NA,100,37.079,41.66,NA,FALSE,NA,7,12,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,6,NA,NA,1
"8905","Public","White","Two Parents",-0.16,"Some HS/GED","Advanced Degree",TRUE,100,37.079,47.61,"2",FALSE,FALSE,4,10,"No","No","No","No",TRUE,FALSE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"8906","Public","Hispanic","Two Parents",0.11,"Attend PS/Associate's","Bachelor's",TRUE,100,37.079,45.17,"1",FALSE,FALSE,7,8,"No","No","No","No",TRUE,FALSE,"<=30%",FALSE,NA,10,"Associates/
Some Undergrad",2
"8907","Public","Hispanic","Two Parents",-0.92,"Some HS/GED","Advanced Degree",TRUE,100,37.079,53.33,"4",FALSE,TRUE,4,12,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,8,10,"Bachelors",3
"8908","Public","Hispanic","Two Parents",-1.24,"Some HS/GED","Advanced Degree",FALSE,100,37.079,55.6,"3",FALSE,FALSE,1,12,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,8,8,"Associates/
Some Undergrad",3
"8909","Public","White","Two Parents",-0.25,"Some HS/GED",NA,TRUE,100,37.079,46.32,"1",FALSE,FALSE,4,6,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,2,7,"GED",2
"8910","Public","White","Two Parents",0.15,"Attend PS/Associate's","Bachelor's",TRUE,100,37.079,54.39,"2",FALSE,FALSE,6,8,"No","No","No","No",TRUE,FALSE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",3
"8911","Public","Hispanic","Two Parents",0.02,"Attend PS/Associate's","Bachelor's",TRUE,100,37.079,45.35,"3",FALSE,TRUE,7,8,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,6,4,"Bachelors",2
"8912","Public","Hispanic","Two Parents",0.25,"Bachelors","Bachelor's",NA,100,37.079,43.53,"3",FALSE,FALSE,8,8,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,NA,NA,"Associates/
Some Undergrad",2
"8913","Public","White","Two Parents",0.71,"Attend PS/Associate's","Bachelor's",TRUE,100,37.079,48.11,"3",FALSE,TRUE,7,8,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,6,NA,"Bachelors",2
"8914","Public","Hispanic","Two Parents",-1.43,"Some HS/GED","Advanced Degree",FALSE,100,37.079,33.52,"1",FALSE,FALSE,1,12,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,7,8,"GED",1
"8915","Public","Hispanic","Single/Absent Parent",-1.52,"Some HS/GED","Bachelor's",FALSE,100,37.079,42.96,"2",FALSE,FALSE,4,8,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,NA,6,"Associates/
Some Undergrad",2
"8916","Public","White","Two Parents",0.14,"Advanced Degree","Bachelor's",TRUE,100,37.079,33.49,"2",FALSE,FALSE,10,8,"No","No","No","No",TRUE,FALSE,"<=75%",TRUE,NA,8,"Associates/
Some Undergrad",1
"8917","Public","Black","Two Parents",-0.02,"Attend PS/Associate's","Advanced Degree",TRUE,80,38.861,45.55,"2",FALSE,FALSE,6,12,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"8918","Public","API","Single/Absent Parent",-1.26,"Some HS/GED","Bachelor's",TRUE,80,38.861,35.06,NA,FALSE,NA,4,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,NA,1
"8919","Public","API","Two Parents",0.16,"Bachelors","Advanced Degree",TRUE,80,38.861,51.41,"3",FALSE,TRUE,8,12,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Bachelors",3
"8920","Public","Hispanic","Two Parents",-0.25,"Attend PS/Associate's",NA,TRUE,80,38.861,39.8,"1",FALSE,FALSE,7,6,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",1
"8921","Public","API","Two Parents",1.06,"Advanced Degree","Bachelor's",TRUE,80,38.861,52.98,"1",FALSE,FALSE,10,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",3
"8922","Public","API","Two Parents",0.07,"Bachelors",NA,FALSE,80,38.861,45.82,"1",FALSE,FALSE,8,6,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"8923","Public","Hispanic","Single/Absent Parent",-0.18,"Attend PS/Associate's","Some HS/GED",FALSE,80,38.861,41.06,"1",TRUE,FALSE,5,4,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"GED",1
"8924","Public","API","Two Parents",0.76,"Bachelors","Advanced Degree",TRUE,80,38.861,49.58,"3",FALSE,FALSE,8,12,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"8925","Public","Hispanic","Single/Absent Parent",-1.07,"Bachelors","Advanced Degree",TRUE,80,38.861,46.88,"3",FALSE,FALSE,8,12,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"8926","Public","API","Two Parents",-0.08,"Attend PS/Associate's","Advanced Degree",NA,80,38.861,47.89,NA,FALSE,NA,5,10,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,NA,2
"8927","Public","API","Two Parents",-0.46,"Some HS/GED","Advanced Degree",TRUE,80,38.861,54.33,"3",FALSE,TRUE,4,12,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Master's/
Post-Bacc. Cert.",3
"8928","Public","API","Two Parents",0.63,"Advanced Degree","Bachelor's",TRUE,80,38.861,44.2,NA,FALSE,NA,10,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,NA,2
"8929","Public","Hispanic","Two Parents",-0.69,"Some HS/GED","Advanced Degree",TRUE,80,38.861,50.56,"2",TRUE,FALSE,4,12,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",3
"8930","Public","API","Two Parents",0.24,"Bachelors","Bachelor's",TRUE,80,38.861,44.71,"2",FALSE,FALSE,8,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"8931","Public","White","Single/Absent Parent",0.06,"Advanced Degree","Bachelor's",TRUE,80,38.861,40.54,"1",TRUE,FALSE,10,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"No GED",1
"8932","Public","AI/AN/Mixed","Two Parents",-0.09,"Attend PS/Associate's","Advanced Degree",TRUE,80,38.861,50.07,NA,FALSE,NA,7,12,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,NA,2
"8933","Public","API","Two Parents",0.85,"Advanced Degree","Bachelor's",TRUE,80,38.861,49.3,NA,FALSE,NA,10,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,NA,2
"8934","Public","API","Single/Absent Parent",-0.18,"Bachelors","Bachelor's",NA,80,38.861,47.84,"1",FALSE,FALSE,8,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"8935","Public","API","Two Parents",-0.01,"Bachelors","Advanced Degree",TRUE,80,38.861,45.35,"4",FALSE,TRUE,8,10,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"PhD",2
"8936","Public","API","Two Parents",1.47,"Advanced Degree","Bachelor's",TRUE,80,38.861,54.89,"4",FALSE,TRUE,10,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"PhD",3
"8937","Public","Hispanic","Two Parents",0.61,"Advanced Degree","Advanced Degree",TRUE,80,38.861,58.06,"4",FALSE,TRUE,10,12,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Bachelors",4
"8938","Public","AI/AN/Mixed","Two Parents",1.29,"Advanced Degree","Bachelor's",TRUE,80,38.861,56.55,"3",FALSE,TRUE,10,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Bachelors",3
"8939","Public","API","Two Parents",0.09,"Bachelors","Advanced Degree",TRUE,80,38.861,41.75,NA,FALSE,NA,8,12,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,NA,1
"8940","Public","White","Single/Absent Parent",0.85,"Bachelors","Bachelor's",TRUE,80,38.861,44.71,"3",FALSE,FALSE,8,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"8941","Public","API","Two Parents",0.41,"Attend PS/Associate's","Bachelor's",TRUE,80,38.861,49.45,"2",FALSE,FALSE,6,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"8942","Public","API","Single/Absent Parent",0.1,"Advanced Degree","Advanced Degree",TRUE,80,38.861,52.96,"3",FALSE,TRUE,10,12,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Bachelors",3
"8943","Public","API","Two Parents",0.37,"Advanced Degree","Bachelor's",FALSE,80,38.861,44.64,"3",FALSE,TRUE,12,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Bachelors",2
"8944","Public","White","Two Parents",0.42,"Bachelors","Advanced Degree",TRUE,80,38.861,55.6,"4",FALSE,TRUE,8,10,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Bachelors",3
"8945","Public","API","Two Parents",0.78,"Bachelors","Bachelor's",TRUE,80,38.861,51.71,NA,FALSE,NA,8,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,NA,3
"8946","Public","API","Two Parents",1.27,"Advanced Degree","Some HS/GED",TRUE,80,38.861,46.24,NA,TRUE,NA,12,2,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,NA,2
"8947","Public","Hispanic","Single/Absent Parent",-0.23,"Bachelors","Bachelor's",TRUE,80,38.861,47.05,"2",FALSE,FALSE,8,8,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"8948","Public","API","Single/Absent Parent",0,"Some HS/GED","Some HS/GED",TRUE,80,38.861,37.39,NA,FALSE,NA,4,4,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,NA,1
"8949","Public","AI/AN/Mixed","Single/Absent Parent",-0.98,"Bachelors","Advanced Degree",TRUE,80,38.861,56.18,"4",FALSE,TRUE,8,12,"Yes","No","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Master's/
Post-Bacc. Cert.",3
"8950","Public",NA,"Two Parents",NA,NA,NA,NA,-8,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=30%",FALSE,NA,NA,NA,NA
"8951","Public","Hispanic","Two Parents",-0.77,"Bachelors","Advanced Degree",NA,100,35,58.47,"2",FALSE,FALSE,8,12,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,8,8,"Associates/
Some Undergrad",4
"8952","Public","Hispanic","Two Parents",-1.53,"Some HS/GED","Some HS/GED",NA,100,35,35.23,"1",FALSE,FALSE,1,4,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,4,6,"Associates/
Some Undergrad",1
"8953","Public","Hispanic","Single/Absent Parent",-1.28,"Some HS/GED","Advanced Degree",FALSE,100,35,35.13,"2",TRUE,FALSE,1,12,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,6,NA,"GED",1
"8954","Public","Hispanic","Two Parents",-0.73,"Some HS/GED","Bachelor's",NA,100,35,48.87,"2",FALSE,FALSE,1,8,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,NA,6,"Associates/
Some Undergrad",2
"8955","Public",NA,"Two Parents",NA,NA,"Advanced Degree",NA,100,35,52.16,NA,TRUE,NA,NA,12,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,NA,NA,NA,3
"8956","Public","Hispanic","Two Parents",-1.43,"Some HS/GED",NA,TRUE,100,35,33.86,"2",FALSE,FALSE,1,7,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,NA,8,"Associates/
Some Undergrad",1
"8957","Public","Hispanic","Two Parents",-0.64,"Bachelors","Bachelor's",NA,100,35,25.95,"1",FALSE,FALSE,8,8,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,4,6,"GED",1
"8958","Public","Hispanic","Two Parents",0.74,"Bachelors","Bachelor's",TRUE,100,35,46.93,"2",FALSE,FALSE,8,8,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,6,8,"Associates/
Some Undergrad",2
"8959","Public","Hispanic","Two Parents",0.42,"Bachelors","Bachelor's",TRUE,100,35,35.59,"2",FALSE,FALSE,8,8,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,6,6,"Associates/
Some Undergrad",1
"8960","Public","Hispanic","Two Parents",-0.18,"Bachelors","Bachelor's",TRUE,100,35,33.11,"2",FALSE,FALSE,8,8,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,NA,4,"Associates/
Some Undergrad",1
"8961","Public","Hispanic","Single/Absent Parent",-0.56,"Advanced Degree","Bachelor's",NA,100,35,31.2,"1",TRUE,FALSE,12,8,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,NA,NA,"No GED",1
"8962","Public","White","Single/Absent Parent",-0.31,"Attend PS/Associate's","Advanced Degree",TRUE,100,35,52.68,"4",FALSE,TRUE,5,10,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,8,8,"Bachelors",3
"8963","Public","Hispanic","Two Parents",0.58,"Bachelors","Bachelor's",TRUE,100,35,56.64,"4",FALSE,TRUE,8,8,"Yes","Yes","Yes","No",TRUE,TRUE,"<=75%",TRUE,10,8,"Bachelors",3
