"","SCHOOL_TYPE","RACE","FAM_COMP","SES","PT_ED","PT_PUSH","COMP_HOME","HAS_INTERNET","TEACHER_TECH_ACCESS","PERC_SOPH_COLLEGE_PREP","LOWEST_TEACHER_SALARY_THOUSANDS","TEST_COMP","SESQU_2011","DROPPED_OUT","ED_ATNMT_BACHELORS","PT_ED_YEARS","PT_PUSH_YEARS","SES_2011","BYA50A_1","BYA50B_1","BYA50C_1","BYA50D_1","BYA50E_1","BYA50F_1","BYA50G_1","BYA50H_1","BYA50K_1","FREE_LUNCH_CATEGORIES","FREE_LUNCH_MAJ"
"5982","Public","White","Two Parents",0.74,"Attend PS/Associate's","Advanced Degree","1","1",13,65,28,60.77,"1",FALSE,FALSE,7,12,0.01,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5983","Public","Hispanic","Two Parents",-0.79,"Some HS/GED","Bachelor's","0","0",13,65,28,39.12,"1",TRUE,FALSE,4,8,0.28,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5984","Public","White","Two Parents",-1.03,"Some HS/GED","Advanced Degree","0","0",13,65,28,42.86,"3",FALSE,FALSE,1,12,0.21,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5985","Public","Other","Two Parents",-0.69,"Some HS/GED","Advanced Degree","1","1",13,65,28,46.51,"4",FALSE,TRUE,4,12,0.78,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5986","Public","White","Two Parents",-0.09,"Attend PS/Associate's","Bachelor's","1","1",13,65,28,46.97,"3",FALSE,TRUE,5,8,0.02,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5987","Public","White","Single/Absent Parent",-0.24,"Attend PS/Associate's","Advanced Degree","1","1",13,65,28,56.05,"3",FALSE,TRUE,7,12,0.19,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5988","Public","White","Two Parents",-1.63,"Some HS/GED","Advanced Degree","1","0",13,65,28,51.66,"2",FALSE,FALSE,4,12,0.48,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5989","Public","White","Two Parents",1.15,"Advanced Degree","Advanced Degree","1","1",13,65,28,62.31,"4",FALSE,TRUE,12,10,0.64,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5990","Public","White","Two Parents",-0.15,"Some HS/GED","Bachelor's","1","1",13,65,28,41.73,"1",FALSE,FALSE,4,8,0.17,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5991","Public","White","Single/Absent Parent",-0.02,"Bachelors","Bachelor's","1","1",13,65,28,44.52,"3",FALSE,FALSE,8,8,0.04,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5992","Public","White","Single/Absent Parent",-0.74,"Some HS/GED","Bachelor's","0","0",13,65,28,42.22,"3",FALSE,FALSE,4,8,0.02,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5993","Public","Other","Two Parents",-0.07,"Some HS/GED","Advanced Degree","1","0",13,65,28,48.09,"1",TRUE,FALSE,4,12,0.19,1,1,1,1,1,1,1,1,1,"<=50%",FALSE
"5994","Public","White","Two Parents",0.41,"Attend PS/Associate's","Bachelor's","1","1",13,65,28,53.76,"1",FALSE,FALSE,6,8,0.28,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5995","Public","White","Two Parents",-0.37,"Some HS/GED","Advanced Degree","1","1",13,65,28,57.15,"2",FALSE,FALSE,4,10,0.35,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5996","Public","White","Two Parents",-0.11,"Attend PS/Associate's","Some HS/GED","0","1",13,65,28,35.93,"1",FALSE,FALSE,5,4,0.38,1,1,1,1,1,1,1,1,1,"<=50%",FALSE
"5997","Public","White","Two Parents",0.04,"Attend PS/Associate's","Advanced Degree","1","1",13,65,28,49.98,"3",FALSE,TRUE,7,12,0.35,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5998","Public","White","Two Parents",0.48,"Attend PS/Associate's","Bachelor's","1","1",13,65,28,53.37,"2",TRUE,FALSE,7,8,0.51,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"5999","Public","White","Single/Absent Parent",-0.03,"Attend PS/Associate's","Advanced Degree","1","1",13,65,28,57.38,"3",TRUE,FALSE,7,12,0.12,1,1,1,1,1,1,1,1,1,"<=50%",FALSE
"6000","Public","White","Two Parents",0.01,"Attend PS/Associate's","Bachelor's","1","1",13,65,28,54.21,"1",FALSE,FALSE,5,8,0.41,1,1,1,1,1,1,1,1,1,"<=50%",FALSE
"6001","Public","White","Two Parents",-0.08,"Attend PS/Associate's","Bachelor's","1","1",13,65,28,60.48,"4",FALSE,TRUE,5,8,0.98,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"6002","Public","White","Two Parents",-0.6,"Some HS/GED","Some HS/GED","1","1",13,100,24.506,29.87,"1",TRUE,FALSE,4,4,0.13,3,4,3,4,4,4,4,4,4,"<=75%",TRUE
"6003","Public","White","Two Parents",0.53,"Advanced Degree","Advanced Degree","1","1",13,100,24.506,50.42,"4",FALSE,TRUE,10,12,1.28,3,4,3,4,4,4,4,4,4,"<=5%",FALSE
"6004","Public","Black","Two Parents",0.17,"Advanced Degree","Advanced Degree","0","0",13,100,24.506,50.12,"3",FALSE,FALSE,10,12,0.35,3,4,3,4,4,4,4,4,4,"<=30%",FALSE
"6005","Public","White","Single/Absent Parent",-0.78,"Some HS/GED","Advanced Degree","1","1",13,100,24.506,40.37,"4",TRUE,TRUE,4,12,0.59,3,4,3,4,4,4,4,4,4,"<=75%",TRUE
"6006","Public","White","Two Parents",-0.31,"Attend PS/Associate's","Bachelor's","0","0",13,100,24.506,48.91,"1",FALSE,FALSE,7,8,0.44,3,4,3,4,4,4,4,4,4,"<=50%",FALSE
"6007","Public","White","Two Parents",-1.46,"Some HS/GED","Bachelor's","1","1",13,100,24.506,68.69,"3",FALSE,TRUE,4,8,0.08,3,4,3,4,4,4,4,4,4,"<=30%",FALSE
"6008","Public","White","Single/Absent Parent",-0.93,"Some HS/GED","Bachelor's","1","1",13,100,24.506,52.13,"3",FALSE,FALSE,1,6,0,3,4,3,4,4,4,4,4,4,"<=75%",TRUE
"6009","Public","White","Two Parents",-1.3,"Some HS/GED","Advanced Degree","1","1",13,100,24.506,39.02,"1",FALSE,FALSE,4,12,0.44,3,4,3,4,4,4,4,4,4,"<=50%",FALSE
"6010","Public","White","Two Parents",-0.05,"Some HS/GED","Bachelor's","1","0",13,100,24.506,42.4,"1",FALSE,FALSE,4,6,0.2,3,4,3,4,4,4,4,4,4,"<=75%",TRUE
"6011","Public","White","Two Parents",0.21,"Attend PS/Associate's","Bachelor's","1","1",13,100,24.506,45.92,"4",FALSE,TRUE,6,8,0.62,3,4,3,4,4,4,4,4,4,">75%",TRUE
"6012","Public","White","Single/Absent Parent",-1.43,"Some HS/GED","Bachelor's","1","1",13,100,24.506,55.76,"4",FALSE,FALSE,4,8,0.58,3,4,3,4,4,4,4,4,4,"<=50%",FALSE
"6013","Public","Black","Single/Absent Parent",-0.29,"Attend PS/Associate's","Advanced Degree","1","0",13,100,24.506,41.89,"3",FALSE,FALSE,6,12,0.29,3,4,3,4,4,4,4,4,4,"<=50%",FALSE
"6014","Public","White","Single/Absent Parent",-1.54,"Some HS/GED","Advanced Degree","1","0",13,100,24.506,51.82,"3",FALSE,FALSE,1,10,0.11,3,4,3,4,4,4,4,4,4,"<=30%",FALSE
"6015","Public","White","Two Parents",-0.16,"Attend PS/Associate's","Bachelor's","1","1",13,100,24.506,44.47,"2",FALSE,TRUE,7,8,0.13,3,4,3,4,4,4,4,4,4,"<=30%",FALSE
"6016","Public","White","Two Parents",0.59,"Bachelors","Advanced Degree","1","1",13,100,24.506,49.28,"4",FALSE,TRUE,8,10,0.89,3,4,3,4,4,4,4,4,4,"<=30%",FALSE
"6017","Public","Other","Two Parents",0.56,"Attend PS/Associate's","Advanced Degree","1","1",13,100,24.506,54.89,"2",FALSE,FALSE,7,12,0.42,3,4,3,4,4,4,4,4,4,"<=75%",TRUE
"6018","Public","White","Two Parents",-0.51,"Attend PS/Associate's","Advanced Degree","0","0",13,100,24.506,41.43,"2",FALSE,FALSE,7,10,0.37,3,4,3,4,4,4,4,4,4,"<=50%",FALSE
"6019","Public","White","Single/Absent Parent",0.02,"Attend PS/Associate's","Advanced Degree","1","1",13,100,24.506,47.77,"1",TRUE,FALSE,5,12,0.2,3,4,3,4,4,4,4,4,4,">75%",TRUE
"6020","Public","White","Two Parents",-0.09,"Attend PS/Associate's","Advanced Degree","1","0",13,100,24.506,58.3,"4",FALSE,TRUE,6,12,1.26,3,4,3,4,4,4,4,4,4,"<=50%",FALSE
"6021","Public","White","Two Parents",-1.03,"Some HS/GED","Bachelor's","1","1",13,100,24.506,42.7,"1",FALSE,FALSE,4,8,0.03,3,4,3,4,4,4,4,4,4,"<=30%",FALSE
"6022","Public","White","Single/Absent Parent",-0.23,"Some HS/GED","Advanced Degree","0","0",13,100,24.506,41.57,"1",TRUE,FALSE,4,12,0.37,3,4,3,4,4,4,4,4,4,"<=30%",FALSE
"6023","Public","White","Two Parents",-0.84,"Some HS/GED","Bachelor's","1","1",13,100,24.506,63.13,"3",FALSE,TRUE,4,8,0.29,3,4,3,4,4,4,4,4,4,"<=30%",FALSE
"6024","Public","White","Two Parents",0.46,"Bachelors","Bachelor's","1","1",13,100,24.506,55.39,"3",FALSE,FALSE,8,8,0.04,3,4,3,4,4,4,4,4,4,"<=5%",FALSE
"6025","Public","White","Two Parents",-0.59,"Attend PS/Associate's","Bachelor's","0","0",13,100,24.506,44.96,"1",TRUE,FALSE,7,8,0.15,3,4,3,4,4,4,4,4,4,"<=50%",FALSE
"6026","Public","Hispanic","Two Parents",-0.94,"Some HS/GED","Bachelor's","1","1",13,100,24.506,57.6,"3",FALSE,FALSE,4,8,0.05,3,4,3,4,4,4,4,4,4,"<=5%",FALSE
"6027","Public","White","Single/Absent Parent",-0.26,"Some HS/GED","Bachelor's","1","1",13,100,24.506,53.79,"3",FALSE,TRUE,4,7,0.25,3,4,3,4,4,4,4,4,4,"<=50%",FALSE
"6028","Public","Black","Two Parents",-0.06,"Attend PS/Associate's","Advanced Degree","1","0",8,85,25,49.69,"4",FALSE,TRUE,5,12,0.93,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6029","Public","Black","Two Parents",-0.32,"Bachelors","Advanced Degree","1","0",8,85,25,43.44,"2",FALSE,FALSE,8,10,0.13,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6030","Public","Black","Two Parents",-1.42,"Some HS/GED","Advanced Degree","1","1",8,85,25,52.59,"4",FALSE,TRUE,4,10,1.32,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6031","Public","Black","Single/Absent Parent",-1.4,"Some HS/GED","Some HS/GED","0","0",8,85,25,41.72,"2",FALSE,FALSE,4,4,0.42,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6032","Public","Black","Two Parents",-1.35,"Some HS/GED","Bachelor's","0","0",8,85,25,37.31,"3",FALSE,TRUE,4,8,0.42,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6033","Public","Black","Two Parents",-0.66,"Attend PS/Associate's","Advanced Degree","0","0",8,85,25,45.01,"1",FALSE,FALSE,7,12,0.13,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6034","Public","Black","Single/Absent Parent",-0.67,"Attend PS/Associate's","Advanced Degree","1","1",8,85,25,35.56,"1",FALSE,FALSE,7,12,0,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6035","Public","Black","Two Parents",-0.57,"Some HS/GED","Advanced Degree","1","1",8,85,25,45.69,"4",FALSE,TRUE,4,12,5.76,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6036","Public","Black","Single/Absent Parent",-0.35,"Attend PS/Associate's","Bachelor's","0","0",8,85,25,36.31,"1",FALSE,FALSE,5,8,0.39,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6037","Public","Black","Two Parents",0.44,"Bachelors","Bachelor's","1","1",8,85,25,28.74,"1",FALSE,FALSE,8,8,0.39,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6038","Public","Black","Single/Absent Parent",-1.18,"Some HS/GED","Bachelor's","0","0",8,85,25,39.91,"4",FALSE,TRUE,4,8,0.8,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6039","Public","Black","Single/Absent Parent",-0.81,"Some HS/GED","Advanced Degree","0","0",8,85,25,37.98,"2",FALSE,TRUE,4,10,0,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6040","Public","Black","Single/Absent Parent",-0.37,"Some HS/GED","Bachelor's","1","1",8,85,25,31.15,"3",FALSE,FALSE,1,8,0.04,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6041","Public","Black","Single/Absent Parent",-0.6,"Bachelors","Some HS/GED","1","1",8,85,25,43.14,"1",FALSE,FALSE,8,4,0,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6042","Public","Black","Two Parents",-0.39,"Some HS/GED","Bachelor's","1","1",8,85,25,45.19,"2",FALSE,FALSE,4,7,0.13,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6043","Public","Black","Two Parents",-1.07,"Some HS/GED","Some HS/GED","1","1",8,85,25,34.28,"1",FALSE,FALSE,4,6,0.39,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6044","Public","Black","Two Parents",-1.34,"Some HS/GED","Advanced Degree","1","1",8,85,25,38.89,"3",FALSE,FALSE,4,12,0.39,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6045","Public","Black","Single/Absent Parent",-0.9,"Some HS/GED","Bachelor's","0","0",8,85,25,39.77,"2",FALSE,FALSE,4,8,0.2,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6046","Public","Black","Two Parents",-0.29,"Attend PS/Associate's","Advanced Degree","0","0",8,85,25,35.62,"1",FALSE,FALSE,7,10,0.42,3,3,3,4,4,3,4,4,3,">75%",TRUE
"6047","Public","Black","Single/Absent Parent",-0.51,"Attend PS/Associate's","Bachelor's","1","0",14,30,23.815,47.59,"2",FALSE,FALSE,5,8,0.09,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6048","Public","Black","Two Parents",-1.04,"Some HS/GED","Advanced Degree","1","1",14,30,23.815,40.81,"3",FALSE,TRUE,4,10,0.25,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6049","Public","White","Single/Absent Parent",-0.03,"Attend PS/Associate's","Bachelor's","1","1",14,30,23.815,51.26,"1",FALSE,FALSE,5,8,0.48,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6050","Public",NA,"Two Parents",-0.28,"Some HS/GED","Some HS/GED","1","1",14,30,23.815,50.11,"3",FALSE,FALSE,4,4,0.51,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6051","Public","White","Two Parents",-0.42,"Some HS/GED","Advanced Degree","1","1",14,30,23.815,45.58,"1",FALSE,FALSE,4,12,0.09,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6052","Public","Black","Single/Absent Parent",-0.87,"Attend PS/Associate's","Bachelor's","1","1",14,30,23.815,46.28,"3",TRUE,FALSE,7,8,0.34,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6053","Public","Hispanic","Two Parents",-0.87,"Some HS/GED","Advanced Degree","1","0",14,30,23.815,42.05,"3",FALSE,FALSE,1,12,0.32,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6054","Public","White","Two Parents",-0.42,"Attend PS/Associate's","Advanced Degree","1","1",14,30,23.815,50.89,"1",FALSE,FALSE,6,12,0.28,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6055","Public","Black","Single/Absent Parent",-1.19,"Some HS/GED","Advanced Degree","1","1",14,30,23.815,39.29,"3",FALSE,FALSE,4,12,0.38,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6056","Public","White","Two Parents",-0.24,"Attend PS/Associate's","Advanced Degree","1","1",14,30,23.815,53.04,"4",FALSE,FALSE,5,12,1.19,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6057","Public","White","Two Parents",-1.23,"Some HS/GED","Advanced Degree","1","0",14,30,23.815,42.83,"1",FALSE,FALSE,1,12,0.24,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6058","Public","Other","Single/Absent Parent",0.25,"Advanced Degree","Bachelor's","1","1",14,30,23.815,36.01,"1",FALSE,FALSE,12,8,0.09,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6059","Public","White","Two Parents",0.12,"Attend PS/Associate's","Advanced Degree","1","1",14,30,23.815,48.22,"3",FALSE,FALSE,5,12,0.07,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6060","Public","Black","Two Parents",-0.5,"Attend PS/Associate's","Bachelor's","1","1",14,30,23.815,43.53,"4",FALSE,TRUE,6,8,0.89,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6061","Public","White","Two Parents",-0.9,"Attend PS/Associate's","Advanced Degree","1","1",14,30,23.815,49.29,"3",FALSE,FALSE,6,12,0.11,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6062","Public","White","Single/Absent Parent",0.03,"Attend PS/Associate's","Advanced Degree","1","1",14,30,23.815,51.27,"4",FALSE,TRUE,7,10,0.53,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6063","Public","Black","Two Parents",-0.21,"Attend PS/Associate's","Advanced Degree","0","0",14,30,23.815,51.95,"1",FALSE,FALSE,5,10,0.2,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6064","Public","White","Two Parents",0.22,"Bachelors","Advanced Degree","1","1",14,30,23.815,51.12,"4",TRUE,FALSE,8,12,1.18,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6065","Public","Black","Two Parents",-0.02,"Attend PS/Associate's","Some HS/GED","1","1",14,30,23.815,26.43,"2",FALSE,FALSE,6,6,0.03,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6066","Public","Black","Single/Absent Parent",-0.45,"Attend PS/Associate's","Advanced Degree","0","0",14,30,23.815,44.62,"1",FALSE,FALSE,5,12,0.27,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6067","Public","White","Two Parents",0.48,"Attend PS/Associate's","Bachelor's","1","0",14,30,23.815,30.94,"1",FALSE,FALSE,7,6,0.05,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6068","Public","White","Two Parents",0.55,"Attend PS/Associate's","Advanced Degree","1","0",14,30,23.815,51.01,"2",FALSE,FALSE,7,12,0.07,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6069","Public","White","Two Parents",-0.51,"Attend PS/Associate's","Bachelor's","1","1",14,30,23.815,49.98,"3",FALSE,FALSE,5,8,0.34,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6070","Public","White","Two Parents",-0.99,"Some HS/GED","Advanced Degree","1","1",14,30,23.815,56.11,"2",FALSE,FALSE,1,12,0.17,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6071","Public","White","Two Parents",-0.09,"Attend PS/Associate's","Bachelor's","1","1",14,30,23.815,56.81,"2",TRUE,FALSE,7,8,0.05,1,1,1,2,1,2,1,2,2,"<=50%",FALSE
"6072","Public",NA,"Two Parents",-0.09,"Attend PS/Associate's","Bachelor's","0","0",0,-8,25,47.52,"3",FALSE,FALSE,6,8,0.41,1,1,2,3,1,2,3,2,2,"<=50%",FALSE
"6073","Public",NA,"Single/Absent Parent",0.34,"Attend PS/Associate's","Bachelor's","1","1",0,-8,22.189,55.16,"3",FALSE,TRUE,5,8,0.01,3,3,3,4,2,4,3,3,4,"<=50%",FALSE
"6074","Public","White","Two Parents",0.3,"Attend PS/Associate's","Bachelor's","1","1",11,25,33.861,50.47,"2",FALSE,FALSE,5,8,0.37,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6075","Public","White","Two Parents",-1.53,"Some HS/GED","Advanced Degree","0","1",11,25,25.3,43.1,"1",TRUE,FALSE,4,10,0.39,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6076","Public","API","Two Parents",0.37,"Advanced Degree","Bachelor's","1","1",11,25,16.485,38.2,"1",FALSE,FALSE,10,8,0.21,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6077","Public","White","Two Parents",0.35,"Bachelors","Advanced Degree","0","0",11,25,33.407,59.5,"2",FALSE,FALSE,8,10,0.16,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6078","Public","White","Single/Absent Parent",0.7,"Bachelors","Bachelor's","1","1",11,25,35.676,54.52,"3",FALSE,TRUE,8,8,0.04,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6079","Public","API","Single/Absent Parent",-0.06,"Advanced Degree","Advanced Degree","1","1",11,25,26,55.48,"3",FALSE,TRUE,10,10,0.35,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6080","Public","White","Two Parents",-0.35,"Attend PS/Associate's","Bachelor's","1","1",11,25,32,45.42,"1",FALSE,FALSE,7,6,0.4,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6081","Public","White","Single/Absent Parent",-1.09,"Attend PS/Associate's","Bachelor's","1","0",11,25,36.769,55.16,"2",FALSE,FALSE,5,6,0.47,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6082","Public","Hispanic","Two Parents",-0.48,"Some HS/GED","Advanced Degree","1","0",11,25,32,55.75,"4",FALSE,TRUE,1,10,0.74,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6083","Public","Hispanic","Single/Absent Parent",-0.18,"Attend PS/Associate's","Bachelor's","1","1",11,25,22.785,54.54,"1",TRUE,FALSE,5,8,0.35,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6084","Public","White","Two Parents",-0.06,"Attend PS/Associate's","Advanced Degree","1","1",11,25,30.5,56.94,"3",FALSE,TRUE,7,12,0.15,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6085","Public","White","Single/Absent Parent",-0.79,"Attend PS/Associate's","Bachelor's","1","1",11,25,39.218,39.05,"3",TRUE,FALSE,7,8,0.15,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6086","Public","Black","Two Parents",-0.11,"Attend PS/Associate's","Advanced Degree","1","1",11,25,26.3,45.36,"2",TRUE,FALSE,5,12,0.24,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6087","Public","Black","Two Parents",-1.51,"Some HS/GED","Some HS/GED","1","1",11,25,25.864,33.22,"1",TRUE,FALSE,1,6,0.3,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6088","Public","White","Single/Absent Parent",-0.41,"Bachelors","Some HS/GED","0","0",11,25,28.212,45.12,"2",FALSE,FALSE,8,4,0.35,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6089","Public","Black","Single/Absent Parent",-0.59,"Bachelors","Bachelor's","1","1",11,25,29,39.28,"2",TRUE,FALSE,8,8,0.21,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6090","Public","White","Two Parents",-0.8,"Some HS/GED","Bachelor's","1","1",11,25,29.065,50.33,"3",FALSE,FALSE,4,8,0.37,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6091","Public","White","Two Parents",0.52,"Bachelors","Bachelor's","1","1",11,25,28.16,40.56,"2",TRUE,FALSE,8,8,0.42,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6092","Public","White","Two Parents",-0.76,"Some HS/GED","Some HS/GED","1","1",11,25,32,49.36,"3",FALSE,FALSE,4,1,0.1,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6093","Public","Black","Single/Absent Parent",-0.84,"Attend PS/Associate's","Some HS/GED","0","0",11,25,35.676,39.86,"1",TRUE,FALSE,5,6,0.21,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6094","Public","Black","Single/Absent Parent",-1.1,"Some HS/GED","Bachelor's","0","0",11,25,26.867,45.91,"1",TRUE,FALSE,4,8,0.04,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6095","Public","White","Two Parents",0.18,"Attend PS/Associate's","Bachelor's","1","1",11,25,33.861,41.73,"2",TRUE,FALSE,5,8,0.28,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6096","Public","White","Two Parents",-0.32,"Some HS/GED","Some HS/GED","1","1",11,25,38.295,43.11,"3",TRUE,FALSE,4,4,0.02,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6097","Public","White","Two Parents",-0.16,"Attend PS/Associate's","Bachelor's","1","1",11,25,22.26,51.67,"4",FALSE,TRUE,6,8,1.4,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6098","Public","White","Two Parents",-0.84,"Some HS/GED","Some HS/GED","1","1",11,25,23,42.5,"2",FALSE,FALSE,4,4,0.1,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6099","Public","White","Single/Absent Parent",-0.51,"Attend PS/Associate's","Advanced Degree","1","1",11,25,26.414,46.48,"1",FALSE,FALSE,6,12,0.29,1,1,1,2,1,1,1,2,1,"<=50%",FALSE
"6100","Public",NA,"Two Parents",-0.59,"Attend PS/Associate's","Advanced Degree","1","1",0,-8,27.9,35.16,"1",FALSE,FALSE,5,10,0.09,2,2,2,3,2,3,2,2,3,"<=50%",FALSE
"6101","Public",NA,"Two Parents",-0.19,"Attend PS/Associate's","Bachelor's","1","1",0,-8,22,55.74,"2",TRUE,FALSE,7,8,0.31,1,1,3,2,3,3,1,2,2,"<=50%",FALSE
"6102","Public","White","Two Parents",-0.21,"Some HS/GED","Bachelor's","1","1",10,32,24.5,36.27,"2",TRUE,FALSE,4,8,0.03,1,1,3,4,2,1,1,2,3,"<=50%",FALSE
"6103","Public","White","Two Parents",-0.06,"Some HS/GED","Bachelor's","1","1",10,32,24.5,56.35,"4",FALSE,TRUE,4,8,0.58,1,1,3,4,2,1,1,2,3,"<=50%",FALSE
"6104","Public","White","Two Parents",-0.81,"Some HS/GED","Advanced Degree","1","0",10,32,24.5,38.58,"1",TRUE,FALSE,4,12,0.13,1,1,3,4,2,1,1,2,3,"<=50%",FALSE
"6105","Public","White","Two Parents",-0.74,"Some HS/GED","Bachelor's","1","1",10,32,24.5,47.78,"3",FALSE,FALSE,4,8,0.37,1,1,3,4,2,1,1,2,3,"<=50%",FALSE
"6106","Public","White","Two Parents",-1.44,"Some HS/GED","Advanced Degree","1","0",10,32,24.5,23.12,"2",FALSE,FALSE,1,10,0.37,1,1,3,4,2,1,1,2,3,"<=50%",FALSE
"6107","Public","White","Two Parents",0.04,"Some HS/GED","Some HS/GED","1","1",10,32,24.5,50.03,"1",FALSE,FALSE,4,6,0.12,1,1,3,4,2,1,1,2,3,"<=50%",FALSE
"6108","Public","White","Two Parents",-0.37,"Attend PS/Associate's","Bachelor's","1","1",10,32,24.5,56.63,"2",FALSE,FALSE,5,6,0.45,1,1,3,4,2,1,1,2,3,"<=50%",FALSE
"6109","Public","White","Two Parents",0.01,"Some HS/GED","Some HS/GED","0","0",10,32,24.5,33.08,"1",FALSE,FALSE,4,6,0.28,1,1,3,4,2,1,1,2,3,"<=50%",FALSE
"6110","Public","White","Two Parents",-0.3,"Some HS/GED","Some HS/GED","0","0",10,32,24.5,45.38,"1",FALSE,FALSE,4,6,0.01,1,1,3,4,2,1,1,2,3,"<=50%",FALSE
"6111","Public","White","Two Parents",0.11,"Some HS/GED","Bachelor's","1","1",10,32,24.5,53.49,"1",FALSE,FALSE,4,8,0.12,1,1,3,4,2,1,1,2,3,"<=50%",FALSE
"6112","Public","White","Single/Absent Parent",-0.26,"Bachelors","Bachelor's","0","0",10,32,24.5,43.49,"2",FALSE,FALSE,8,8,0.35,1,1,3,4,2,1,1,2,3,"<=50%",FALSE
